GASVISION_FILEVERSION;3;4.50
MEMO;;
MEMO;;
MEMO;;
MEMO;;
MEMO;;
MEMO;;
MEMO;;
MEMO;;
MEMO;;
MEMO;;
DECIMALSEPARATOR;.
DATESEPARATOR;/
SHORTDATEFORMAT;M/d/yyyy
TIMESEPARATOR;:
TIMEAMSTRING;AM
TIMEPMSTRING;PM
LONGTIMEFORMAT;h:mm:ss AMPM
SESSION_HEADER;Peak;1;8/16/2014 2:13:58 PM;8/16/2014 2:47:54 PM;X-am 7000;ARAA0092;1;PERSONAL-ID;2.02W;;1.00
GASTYPE;;Isobutene;ch4;NH3;NO;O2;
UNITNAME;;ppm;%LEL;ppm;ppm;Vol%;
VAL;8/17/2014 1:35:29 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:35:30 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:35:31 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:35:32 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:35:33 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:35:34 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:35:35 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:35:36 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:35:37 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:35:38 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:35:39 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:35:40 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:35:41 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:35:42 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:35:43 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:35:44 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:35:45 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:35:46 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:35:47 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:35:48 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:35:49 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:35:50 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:35:51 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:35:52 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:35:53 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:35:54 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:35:55 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:35:56 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:35:57 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:35:58 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:35:59 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:36:00 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:36:01 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:36:02 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:36:03 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:36:04 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:36:05 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:36:06 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:36:07 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:36:08 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:36:09 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:36:10 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:36:11 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:36:12 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:36:13 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:36:14 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:36:15 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:36:16 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:36:17 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:36:18 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:36:19 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:36:20 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:36:21 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:36:22 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:36:23 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:36:24 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:36:25 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:36:26 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:36:27 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:36:28 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:36:29 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:36:30 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:36:31 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:36:32 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:36:33 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:36:34 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:36:35 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:36:36 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:36:37 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:36:38 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:36:39 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:36:40 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:36:41 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:36:42 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:36:43 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:36:44 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:36:45 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:36:46 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:36:47 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:36:48 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:36:49 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:36:50 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:36:51 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:36:52 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:36:53 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:36:54 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:36:55 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:36:56 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:36:57 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:36:58 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:36:59 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:37:00 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:37:01 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:37:02 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:37:03 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:37:04 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:37:05 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:37:06 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:37:07 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:37:08 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:37:09 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:37:10 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:37:11 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:37:12 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:37:13 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:37:14 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:37:15 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:37:16 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:37:17 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:37:18 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:37:19 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:37:20 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:37:21 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:37:22 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:37:23 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:37:24 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:37:25 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:37:26 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:37:27 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:37:28 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:37:29 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:37:30 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:37:31 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:37:32 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:37:33 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:37:34 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:37:35 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:37:36 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:37:37 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:37:38 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:37:39 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:37:40 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:37:41 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:37:42 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:37:43 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:37:44 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:37:45 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:37:46 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:37:47 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:37:48 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:37:49 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:37:50 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:37:51 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:37:52 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:37:53 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:37:54 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:37:55 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:37:56 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:37:57 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:37:58 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:37:59 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:38:00 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:38:01 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:38:02 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:38:03 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:38:04 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:38:05 AM;0.000;0.000;0.000;0.000;20.90;
VAL;8/17/2014 1:38:06 AM;0.000;0.000;0.000;0.000;20.90;
VAL;8/17/2014 1:38:07 AM;0.000;0.000;0.000;0.000;20.90;
VAL;8/17/2014 1:38:08 AM;0.000;0.000;0.000;0.000;20.90;
VAL;8/17/2014 1:38:09 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:38:10 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:38:11 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:38:12 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:38:13 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:38:14 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:38:15 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:38:16 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:38:17 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:38:18 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:38:19 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:38:20 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:38:21 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:38:22 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:38:23 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:38:24 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:38:25 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:38:26 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:38:27 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:38:28 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:38:29 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:38:30 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:38:31 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:38:32 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:38:33 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:38:34 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:38:35 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:38:36 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:38:37 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:38:38 AM;0.000;0.000;0.000;0.000;20.90;
VAL;8/17/2014 1:38:39 AM;0.000;0.000;0.000;0.000;20.90;
VAL;8/17/2014 1:38:40 AM;0.000;0.000;0.000;0.000;20.90;
VAL;8/17/2014 1:38:41 AM;0.000;0.000;0.000;0.000;20.90;
VAL;8/17/2014 1:38:42 AM;0.000;0.000;0.000;0.000;20.90;
VAL;8/17/2014 1:38:43 AM;0.000;0.000;0.000;0.000;20.90;
VAL;8/17/2014 1:38:44 AM;0.000;0.000;0.000;0.000;20.90;
VAL;8/17/2014 1:38:45 AM;0.000;0.000;0.000;0.000;20.90;
VAL;8/17/2014 1:38:46 AM;0.000;0.000;0.000;0.000;20.90;
VAL;8/17/2014 1:38:47 AM;0.000;0.000;0.000;0.000;20.90;
VAL;8/17/2014 1:38:48 AM;0.000;0.000;0.000;0.000;20.90;
VAL;8/17/2014 1:38:49 AM;0.000;0.000;0.000;0.000;20.90;
VAL;8/17/2014 1:38:50 AM;0.000;0.000;0.000;0.000;20.90;
VAL;8/17/2014 1:38:51 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:38:52 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:38:53 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:38:54 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:38:55 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:38:56 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:38:57 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:38:58 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:38:59 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:39:00 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:39:01 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:39:02 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:39:03 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:39:04 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:39:05 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:39:06 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:39:07 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:39:08 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:39:09 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:39:10 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:39:11 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:39:12 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:39:13 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:39:14 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:39:15 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:39:16 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:39:17 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:39:18 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:39:19 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:39:20 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:39:21 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:39:22 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:39:23 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:39:24 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:39:25 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:39:26 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:39:27 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:39:28 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:39:29 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:39:30 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:39:31 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:39:32 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:39:33 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:39:34 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:39:35 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:39:36 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:39:37 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:39:38 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:39:39 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:39:40 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:39:41 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:39:42 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:39:43 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:39:44 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:39:45 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:39:46 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:39:47 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:39:48 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:39:49 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:39:50 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:39:51 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:39:52 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:39:53 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:39:54 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:39:55 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:39:56 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:39:57 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:39:58 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:39:59 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:40:00 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:40:01 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:40:02 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:40:03 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:40:04 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:40:05 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:40:06 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:40:07 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:40:08 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:40:09 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:40:10 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:40:11 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:40:12 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:40:13 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:40:14 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:40:15 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:40:16 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:40:17 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:40:18 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:40:19 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:40:20 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:40:21 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:40:22 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:40:23 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:40:24 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:40:25 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:40:26 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:40:27 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:40:28 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:40:29 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:40:30 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:40:31 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:40:32 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:40:33 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:40:34 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:40:35 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:40:36 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:40:37 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:40:38 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:40:39 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:40:40 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:40:41 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:40:42 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:40:43 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:40:44 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:40:45 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:40:46 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:40:47 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:40:48 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:40:49 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:40:50 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:40:51 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:40:52 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:40:53 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:40:54 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:40:55 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:40:56 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:40:57 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:40:58 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:40:59 AM;0.000;0.000;NEG;0.000;20.90;
VAL;8/17/2014 1:41:00 AM;0.000;0.000;NEG;0.000;20.90;
