GASVISION_FILEVERSION;3;4.50
MEMO;;
MEMO;;
MEMO;;
MEMO;;
MEMO;;
MEMO;;
MEMO;;
MEMO;;
MEMO;;
MEMO;;
DECIMALSEPARATOR;.
DATESEPARATOR;/
SHORTDATEFORMAT;M/d/yyyy
TIMESEPARATOR;:
TIMEAMSTRING;AM
TIMEPMSTRING;PM
LONGTIMEFORMAT;h:mm:ss AMPM
SESSION_HEADER;Peak;1;8/20/2014 11:13:50 AM;8/20/2014 12:55:41 PM;X-am 7000;ARAA0092;1;PERSONAL-ID;2.02W;;1.00
GASTYPE;;Isobutene;ch4;NH3;NO;O2;
UNITNAME;;ppm;%LEL;ppm;ppm;Vol%;
VAL;8/20/2014 11:35:18 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:35:19 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:35:20 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:35:21 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:35:22 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:35:23 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:35:24 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:35:25 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:35:26 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:35:27 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:35:28 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:35:29 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:35:30 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:35:31 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:35:32 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:35:33 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:35:34 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:35:35 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:35:36 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:35:37 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:35:38 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:35:39 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:35:40 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:35:41 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:35:42 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:35:43 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:35:44 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:35:45 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:35:46 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:35:47 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:35:48 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:35:49 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:35:50 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:35:51 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:35:52 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:35:53 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:35:54 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:35:55 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:35:56 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:35:57 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:35:58 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:35:59 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:36:00 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:36:01 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:36:02 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:36:03 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:36:04 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:36:05 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:36:06 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:36:07 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:36:08 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:36:09 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:36:10 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:36:11 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:36:12 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:36:13 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:36:14 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:36:15 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:36:16 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:36:17 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:36:18 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:36:19 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:36:20 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:36:21 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:36:22 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:36:23 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:36:24 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:36:25 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:36:26 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:36:27 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:36:28 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:36:29 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:36:30 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:36:31 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:36:32 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:36:33 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:36:34 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:36:35 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:36:36 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:36:37 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:36:38 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:36:39 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:36:40 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:36:41 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:36:42 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:36:43 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:36:44 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:36:45 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:36:46 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:36:47 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:36:48 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:36:49 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:36:50 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:36:51 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:36:52 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:36:53 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:36:54 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:36:55 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:36:56 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:36:57 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:36:58 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:36:59 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:37:00 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:37:01 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:37:02 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:37:03 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:37:04 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:37:05 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:37:06 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:37:07 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:37:08 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:37:09 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:37:10 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:37:11 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:37:12 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:37:13 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:37:14 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:37:15 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:37:16 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:37:17 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:37:18 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:37:19 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:37:20 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:37:21 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:37:22 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:37:23 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:37:24 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:37:25 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:37:26 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:37:27 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:37:28 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:37:29 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:37:30 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:37:31 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:37:32 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:37:33 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:37:34 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:37:35 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:37:36 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:37:37 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:37:38 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:37:39 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:37:40 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:37:41 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:37:42 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:37:43 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:37:44 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:37:45 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:37:46 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:37:47 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:37:48 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:37:49 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:37:50 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:37:51 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:37:52 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:37:53 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:37:54 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:37:55 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:37:56 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:37:57 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:37:58 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:37:59 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:38:00 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:38:01 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:38:02 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:38:03 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:38:04 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:38:05 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:38:06 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:38:07 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:38:08 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:38:09 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:38:10 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:38:11 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:38:12 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:38:13 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:38:14 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:38:15 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:38:16 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:38:17 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:38:18 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:38:19 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:38:20 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:38:21 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:38:22 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:38:23 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:38:24 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:38:25 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:38:26 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:38:27 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:38:28 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:38:29 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:38:30 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:38:31 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:38:32 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:38:33 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:38:34 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:38:35 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:38:36 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:38:37 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:38:38 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:38:39 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:38:40 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:38:41 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:38:42 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:38:43 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:38:44 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:38:45 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:38:46 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:38:47 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:38:48 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:38:49 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:38:50 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:38:51 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:38:52 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:38:53 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:38:54 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:38:55 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:38:56 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:38:57 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:38:58 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:38:59 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:39:00 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:39:01 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:39:02 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:39:03 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:39:04 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:39:05 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:39:06 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:39:07 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:39:08 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:39:09 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:39:10 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:39:11 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:39:12 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:39:13 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:39:14 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:39:15 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:39:16 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:39:17 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:39:18 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:39:19 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:39:20 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:39:21 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:39:22 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:39:23 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:39:24 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:39:25 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:39:26 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:39:27 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:39:28 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:39:29 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:39:30 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:39:31 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:39:32 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:39:33 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:39:34 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:39:35 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:39:36 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:39:37 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:39:38 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:39:39 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:39:40 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:39:41 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:39:42 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:39:43 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:39:44 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:39:45 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:39:46 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:39:47 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:39:48 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:39:49 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:39:50 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:39:51 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:39:52 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:39:53 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:39:54 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:39:55 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:39:56 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:39:57 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:39:58 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:39:59 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:40:00 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:40:01 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:40:02 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:40:03 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:40:04 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:40:05 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:40:06 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:40:07 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:40:08 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:40:09 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:40:10 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:40:11 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:40:12 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:40:13 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:40:14 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:40:15 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:40:16 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:40:17 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:40:18 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:40:19 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:40:20 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:40:21 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:40:22 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:40:23 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:40:24 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:40:25 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:40:26 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:40:27 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:40:28 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:40:29 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:40:30 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:40:31 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:40:32 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:40:33 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:40:34 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:40:35 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:40:36 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:40:37 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:40:38 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:40:39 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:40:40 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:40:41 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:40:42 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:40:43 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:40:44 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:40:45 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:40:46 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:40:47 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:40:48 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:40:49 AM;NEG;0.000;NEG;0.000;20.90;
