GASVISION_FILEVERSION;3;4.50
MEMO;;
MEMO;;
MEMO;;
MEMO;;
MEMO;;
MEMO;;
MEMO;;
MEMO;;
MEMO;;
MEMO;;
DECIMALSEPARATOR;.
DATESEPARATOR;/
SHORTDATEFORMAT;M/d/yyyy
TIMESEPARATOR;:
TIMEAMSTRING;AM
TIMEPMSTRING;PM
LONGTIMEFORMAT;h:mm:ss AMPM
SESSION_HEADER;Peak;1;8/12/2014 5:20:16 PM;8/12/2014 7:02:50 PM;X-am 7000;ARYD0215;1;DLD;2.02W
GASTYPE;;ch4;CO2;SO2;CO;NH3;
UNITNAME;;%LIE;Vol%;ppm;ppm;ppm;
VAL;8/12/2014 5:40:44 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:40:45 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:40:46 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:40:47 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:40:48 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:40:49 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:40:50 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:40:51 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:40:52 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:40:53 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:40:54 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:40:55 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:40:56 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:40:57 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:40:58 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:40:59 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:41:00 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:41:01 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:41:02 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:41:03 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:41:04 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:41:05 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:41:06 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:41:07 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:41:08 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:41:09 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:41:10 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:41:11 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:41:12 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:41:13 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:41:14 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:41:15 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:41:16 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:41:17 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:41:18 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:41:19 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:41:20 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:41:21 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:41:22 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:41:23 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:41:24 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:41:25 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:41:26 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:41:27 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:41:28 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:41:29 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:41:30 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:41:31 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:41:32 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:41:33 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:41:34 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:41:35 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:41:36 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:41:37 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:41:38 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:41:39 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:41:40 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:41:41 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:41:42 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:41:43 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:41:44 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:41:45 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:41:46 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:41:47 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:41:48 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:41:49 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:41:50 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:41:51 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:41:52 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:41:53 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:41:54 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:41:55 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:41:56 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:41:57 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:41:58 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:41:59 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:42:00 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:42:01 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:42:02 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:42:03 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:42:04 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:42:05 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:42:06 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:42:07 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:42:08 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:42:09 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:42:10 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:42:11 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:42:12 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:42:13 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:42:14 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:42:15 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:42:16 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:42:17 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:42:18 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:42:19 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:42:20 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:42:21 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:42:22 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:42:23 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:42:24 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:42:25 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:42:26 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:42:27 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:42:28 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:42:29 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:42:30 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:42:31 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:42:32 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:42:33 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:42:34 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:42:35 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:42:36 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:42:37 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:42:38 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:42:39 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:42:40 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:42:41 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:42:42 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:42:43 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:42:44 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:42:45 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:42:46 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:42:47 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:42:48 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:42:49 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:42:50 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:42:51 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:42:52 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:42:53 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:42:54 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:42:55 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:42:56 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:42:57 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:42:58 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:42:59 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:43:00 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:43:01 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:43:02 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:43:03 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:43:04 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:43:05 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:43:06 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:43:07 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:43:08 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:43:09 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:43:10 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:43:11 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:43:12 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:43:13 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:43:14 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:43:15 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:43:16 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:43:17 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:43:18 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:43:19 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:43:20 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:43:21 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:43:22 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:43:23 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:43:24 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:43:25 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:43:26 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:43:27 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:43:28 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:43:29 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:43:30 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:43:31 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:43:32 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:43:33 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:43:34 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:43:35 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:43:36 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:43:37 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:43:38 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:43:39 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:43:40 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:43:41 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:43:42 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:43:43 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:43:44 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:43:45 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:43:46 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:43:47 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:43:48 PM;0.000;0.070;0.000;0.000;0.000;
VAL;8/12/2014 5:43:49 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:43:50 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:43:51 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:43:52 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:43:53 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:43:54 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:43:55 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:43:56 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:43:57 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:43:58 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:43:59 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:44:00 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:44:01 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:44:02 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:44:03 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:44:04 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:44:05 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:44:06 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:44:07 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:44:08 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:44:09 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:44:10 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:44:11 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:44:12 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:44:13 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:44:14 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:44:15 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:44:16 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:44:17 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:44:18 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:44:19 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:44:20 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:44:21 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:44:22 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:44:23 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:44:24 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:44:25 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:44:26 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:44:27 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:44:28 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:44:29 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:44:30 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:44:31 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:44:32 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:44:33 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:44:34 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:44:35 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:44:36 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:44:37 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:44:38 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:44:39 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:44:40 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:44:41 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:44:42 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:44:43 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:44:44 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:44:45 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:44:46 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:44:47 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:44:48 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:44:49 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:44:50 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:44:51 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:44:52 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:44:53 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:44:54 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:44:55 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:44:56 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:44:57 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:44:58 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:44:59 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:45:00 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:45:01 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:45:02 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:45:03 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:45:04 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:45:05 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:45:06 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:45:07 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:45:08 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:45:09 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:45:10 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:45:11 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:45:12 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:45:13 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:45:14 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:45:15 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:45:16 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:45:17 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:45:18 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:45:19 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:45:20 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:45:21 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:45:22 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:45:23 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:45:24 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:45:25 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:45:26 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:45:27 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:45:28 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:45:29 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:45:30 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:45:31 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:45:32 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:45:33 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:45:34 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:45:35 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:45:36 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:45:37 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:45:38 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:45:39 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:45:40 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:45:41 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:45:42 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:45:43 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:45:44 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:45:45 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:45:46 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:45:47 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:45:48 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:45:49 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:45:50 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:45:51 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:45:52 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:45:53 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:45:54 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:45:55 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:45:56 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:45:57 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:45:58 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:45:59 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:46:00 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:46:01 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:46:02 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:46:03 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:46:04 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:46:05 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:46:06 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:46:07 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:46:08 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:46:09 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:46:10 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:46:11 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:46:12 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:46:13 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:46:14 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:46:15 PM;0.000;0.059;0.000;0.000;0.000;
VAL;8/12/2014 5:46:16 PM;0.000;0.059;0.000;0.000;0.000;
